legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
a3bf6aac3e22276a3fe22cf236121111,2022-04-16,2022-04-17,BOS,LAX,G0AZZNN1,PT8H18M,0,False,False,False,267.91,311.60,2,2643,1650227700||1650252900,2022-04-17T16:35:00.000-04:00||2022-04-17T20:35:00.000-07:00,1650249000||1650257580,2022-04-17T19:30:00.000-07:00||2022-04-17T21:53:00.000-07:00,PHX||ONT,BOS||PHX,American Airlines||American Airlines,AA||AA,||Canadair Regional Jet 900,21300||4680,2296||347,coach||coach
d0e4131db8cd6c4166485300b73755f5,2022-04-16,2022-04-17,BOS,LAX,LA0NA0BC,PT8H57M,0,True,False,False,267.91,311.60,9,2674,1650231900||1650257940,2022-04-17T17:45:00.000-04:00||2022-04-17T22:59:00.000-06:00,1650251820||1650264120,2022-04-17T21:17:00.000-06:00||2022-04-17T23:42:00.000-07:00,SLC||ONT,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-800||Boeing 737-800,19920||6180,2100||574,coach||coach
880d856835bf139ed78c92bda89fca2a,2022-04-16,2022-04-17,BOS,LAX,WAA0PFEN,PT9H9M,1,False,False,False,267.91,311.60,3,3049,1650233760||1650261720,2022-04-17T18:16:00.000-04:00||2022-04-17T23:02:00.000-07:00,1650258000||1650266700,2022-04-17T22:00:00.000-07:00||2022-04-18T00:25:00.000-07:00,SFO||ONT,BOS||SFO,United||United,UA||UA,Boeing 737 MAX 9||Boeing 737-800,24240||4980,2698||351,coach||coach
e7277d288a41825696e972fc4c5e4e84,2022-04-16,2022-04-17,BOS,LAX,LA0NA0BC,PT9H10M,0,True,False,False,267.91,311.60,9,2674,1650189900||1650216600,2022-04-17T06:05:00.000-04:00||2022-04-17T11:30:00.000-06:00,1650209700||1650222900,2022-04-17T09:35:00.000-06:00||2022-04-17T12:15:00.000-07:00,SLC||ONT,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-800,19800||6300,2100||574,coach||coach
f9ed706fc3fde426f5a95f4f82530ae6,2022-04-16,2022-04-17,BOS,LAX,VH0ABEL1,PT6H18M,0,False,False,True,315.35,353.60,7,2606,1650189720,2022-04-17T06:02:00.000-04:00,1650212400,2022-04-17T09:20:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,22680,2606,coach
7e85b88ccf4840736e02157679ec6664,2022-04-16,2022-04-17,BOS,LAX,VAA0PFEN,PT6H23M,0,False,False,True,315.35,353.60,2,2606,1650231840,2022-04-17T17:44:00.000-04:00,1650254820,2022-04-17T21:07:00.000-07:00,LAX,BOS,United,UA,Boeing 737-800,22980,2606,coach
1f1f3fadfaa1352c09dc717ab1fc3c7e,2022-04-16,2022-04-17,BOS,LAX,VH0ABEL1,PT6H25M,0,False,False,True,315.35,353.60,7,2606,1650229200,2022-04-17T17:00:00.000-04:00,1650252300,2022-04-17T20:25:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,23100,2606,coach
4813a50818f19a29ebd9c80bb8312e0a,2022-04-16,2022-04-17,BOS,LAX,VAA0PFEN,PT6H27M,0,False,False,True,315.35,353.60,9,2606,1650189300,2022-04-17T05:55:00.000-04:00,1650212520,2022-04-17T09:22:00.000-07:00,LAX,BOS,United,UA,Boeing 737 MAX 9,23220,2606,coach
4ae2a3e4dd849f46caf38b523d49f22e,2022-04-16,2022-04-17,BOS,LAX,VH0ABEL1,PT6H28M,0,False,False,True,315.35,353.60,7,2606,1650237540,2022-04-17T19:19:00.000-04:00,1650260820,2022-04-17T22:47:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,23280,2606,coach
5a618be679cd5254e4263949d12be3d7,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT6H35M,0,False,False,True,315.35,353.60,2,2606,1650232800,2022-04-17T18:00:00.000-04:00,1650256500,2022-04-17T21:35:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,23700,2606,coach
98018d5dbaca94f695d0b98ccbe3b68a,2022-04-16,2022-04-17,BOS,LAX,Q0AZZNN1,PT6H35M,0,False,False,True,315.35,353.60,2,2606,1650232800,2022-04-17T18:00:00.000-04:00,1650256500,2022-04-17T21:35:00.000-07:00,LAX,BOS,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,23700,2606,coach
164b4d655009c9919ac8c06d462b10d8,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT7H59M,0,False,False,False,315.35,362.60,2,2666,1650227700||1650251160,2022-04-17T16:35:00.000-04:00||2022-04-17T20:06:00.000-07:00,1650249000||1650256440,2022-04-17T19:30:00.000-07:00||2022-04-17T21:34:00.000-07:00,PHX||LAX,BOS||PHX,American Airlines||American Airlines,AA||AA,||Airbus A320,21300||5280,2296||370,coach||coach
64c5d83ac0b67f5e21d9b06a6bbe4d2a,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT8H18M,0,False,False,False,315.35,362.60,4,2607,1650231180||1650244800,2022-04-17T17:33:00.000-04:00||2022-04-17T20:20:00.000-05:00,1650241980||1650261060,2022-04-17T19:33:00.000-05:00||2022-04-17T22:51:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,10800||16260,862||1745,coach||coach
0bb7ceab1a05552528f33c5546929dee,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT8H28M,0,False,False,False,315.35,362.60,3,2607,1650223800||1650238320,2022-04-17T15:30:00.000-04:00||2022-04-17T18:32:00.000-05:00,1650234180||1650254280,2022-04-17T17:23:00.000-05:00||2022-04-17T20:58:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,10380||15960,862||1745,coach||coach
7177baf0926c8685a031760988047ed4,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT8H32M,0,False,False,False,315.35,362.60,2,2607,1650205320||1650219900,2022-04-17T10:22:00.000-04:00||2022-04-17T13:25:00.000-05:00,1650216060||1650236040,2022-04-17T12:21:00.000-05:00||2022-04-17T15:54:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,10740||16140,862||1745,coach||coach
f595a0a4d86a1403ccd21d85163bbac8,2022-04-16,2022-04-17,BOS,LAX,KA0NA0MQ,PT9H1M,0,False,False,False,315.35,362.60,6,2690,1650231900||1650257220,2022-04-17T17:45:00.000-04:00||2022-04-17T22:47:00.000-06:00,1650251820||1650264360,2022-04-17T21:17:00.000-06:00||2022-04-17T23:46:00.000-07:00,SLC||LAX,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-800||Boeing 737-900,19920||7140,2100||590,coach||coach
678145386c4af62fd92221f9bfc50a4e,2022-04-16,2022-04-17,BOS,LAX,KA0NA0MQ,PT9H30M,0,False,False,False,315.35,362.60,5,2690,1650189900||1650216840,2022-04-17T06:05:00.000-04:00||2022-04-17T11:34:00.000-06:00,1650209700||1650224100,2022-04-17T09:35:00.000-06:00||2022-04-17T12:35:00.000-07:00,SLC||LAX,BOS||SLC,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-900,19800||7260,2100||590,coach||coach
5cbc64aa3e88ebd5d1bfa295242c871a,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT9H45M,0,False,False,False,315.35,362.60,4,2607,1650200940||1650219900,2022-04-17T09:09:00.000-04:00||2022-04-17T13:25:00.000-05:00,1650211740||1650236040,2022-04-17T11:09:00.000-05:00||2022-04-17T15:54:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,10800||16140,862||1745,coach||coach
12f2c5df7638617ea53f4cd425da3ef6,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT10H21M,0,False,False,False,315.35,362.60,3,2607,1650223800||1650244800,2022-04-17T15:30:00.000-04:00||2022-04-17T20:20:00.000-05:00,1650234180||1650261060,2022-04-17T17:23:00.000-05:00||2022-04-17T22:51:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,10380||16260,862||1745,coach||coach
67a10a16168c3233ce9decc2c4aa9458,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT10H30M,0,False,False,False,315.35,362.60,2,2607,1650205320||1650227400,2022-04-17T10:22:00.000-04:00||2022-04-17T15:30:00.000-05:00,1650216060||1650243120,2022-04-17T12:21:00.000-05:00||2022-04-17T17:52:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,10740||15720,862||1745,coach||coach
60edba67a618fac1d6e52eb175c4a951,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT10H50M,0,False,False,False,315.35,362.60,1,2627,1650214800||1650237120,2022-04-17T13:00:00.000-04:00||2022-04-17T19:12:00.000-04:00,1650224400||1650253800,2022-04-17T15:40:00.000-04:00||2022-04-17T20:50:00.000-07:00,IND||LAX,BOS||IND,American Airlines||American Airlines,AA||AA,Embraer 175||Airbus A319,9600||16680,816||1811,coach||coach
dae979477a0276700aaf976ff09a5b64,2022-04-16,2022-04-17,BOS,LAX,L0AZZNN1,PT8H40M,0,False,False,False,339.53,388.60,1,2771,1650190920||1650210300,2022-04-17T06:22:00.000-04:00||2022-04-17T10:45:00.000-05:00,1650207000||1650222120,2022-04-17T09:50:00.000-05:00||2022-04-17T12:02:00.000-07:00,DFW||ONT,BOS||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,16080||11820,1556||1215,coach||coach
7e364b34fd4d25101b3cb4904a21c92d,2022-04-16,2022-04-17,BOS,LAX,H0AJZNN1,PT6H29M,0,False,False,True,352.56,393.60,1,2606,1650238500,2022-04-17T19:35:00.000-04:00,1650261840,2022-04-17T23:04:00.000-07:00,LAX,BOS,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,23340,2606,coach
755c0fb7d6c3009a42613176b26529dc,2022-04-16,2022-04-17,BOS,LAX,M0AJZNN1,PT6H29M,0,False,False,True,352.56,393.60,1,2606,1650238500,2022-04-17T19:35:00.000-04:00,1650261840,2022-04-17T23:04:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,23340,2606,coach
a4aaed0a8d2b6a59b2fbc0b4fb3b9567,2022-04-16,2022-04-17,BOS,LAX,M0AJZNN1,PT8H31M,0,False,False,False,352.56,402.60,1,2607,1650212460||1650227400,2022-04-17T12:21:00.000-04:00||2022-04-17T15:30:00.000-05:00,1650222420||1650243120,2022-04-17T14:07:00.000-05:00||2022-04-17T17:52:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,9960||15720,862||1745,coach||coach
10642c3445a72b5e5f4de15475b97d18,2022-04-16,2022-04-17,BOS,LAX,M0AJZNN1,PT8H47M,0,False,False,False,352.56,402.60,1,2607,1650218400||1650234000,2022-04-17T14:00:00.000-04:00||2022-04-17T17:20:00.000-05:00,1650228900||1650250020,2022-04-17T15:55:00.000-05:00||2022-04-17T19:47:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,10500||16020,862||1745,coach||coach
e2d13ee55fc701cd0c2754b4943df8d5,2022-04-16,2022-04-17,BOS,LAX,M0AJZNN1,PT10H26M,0,False,False,False,352.56,402.60,1,2607,1650212460||1650234000,2022-04-17T12:21:00.000-04:00||2022-04-17T17:20:00.000-05:00,1650222420||1650250020,2022-04-17T14:07:00.000-05:00||2022-04-17T19:47:00.000-07:00,ORD||LAX,BOS||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,9960||16020,862||1745,coach||coach
1bbf10da4474695cf853c15dc9f5175c,2022-04-16,2022-04-17,BOS,LAX,KH0ABEY5,PT6H18M,0,False,False,True,372.56,415.10,1,2606,1650189720,2022-04-17T06:02:00.000-04:00,1650212400,2022-04-17T09:20:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,22680,2606,coach
b07f71029dac5944783813c19e92ad67,2022-04-16,2022-04-17,BOS,LAX,KH0ABEY5,PT6H25M,0,False,False,True,372.56,415.10,1,2606,1650229200,2022-04-17T17:00:00.000-04:00,1650252300,2022-04-17T20:25:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,23100,2606,coach
e4a408c4fb03bb1ef6eb25071e869c0e,2022-04-16,2022-04-17,BOS,LAX,KH0ABEY5,PT6H28M,0,False,False,True,372.56,415.10,5,2606,1650237540,2022-04-17T19:19:00.000-04:00,1650260820,2022-04-17T22:47:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,23280,2606,coach
4742707d5d9c58d0870b2a8335964421,2022-04-16,2022-04-17,BOS,LAX,QA0OA0MQ,PT6H26M,0,False,False,True,385.12,428.60,2,2606,1650196740,2022-04-17T07:59:00.000-04:00,1650219900,2022-04-17T11:25:00.000-07:00,LAX,BOS,Delta,DL,Boeing 757-200,23160,2606,coach
4b8ee4e5f138184f016cc27a1f35573e,2022-04-16,2022-04-17,BOS,LAX,HA0NA0MC,PT10H5M,0,False,False,False,384.19,436.60,3,2866,1650214800||1650234120,2022-04-17T13:00:00.000-04:00||2022-04-17T18:22:00.000-04:00,1650225120||1650251100,2022-04-17T15:52:00.000-04:00||2022-04-17T20:05:00.000-07:00,ATL||ONT,BOS||ATL,Delta||Delta,DL||DL,Airbus A321||Airbus A321,10320||16980,947||1919,coach||coach
3fdd9ed705d11bb7a04c56ce6cacaa74,2022-04-16,2022-04-17,BOS,LAX,QA0OA0MQ,PT8H50M,0,False,False,False,385.12,437.60,2,2656,1650189600||1650207300,2022-04-17T06:00:00.000-04:00||2022-04-17T09:55:00.000-05:00,1650201720||1650221400,2022-04-17T08:22:00.000-05:00||2022-04-17T11:50:00.000-07:00,MSP||LAX,BOS||MSP,Delta||Delta,DL||DL,Airbus A321||Airbus A321,12120||14100,1122||1534,coach||coach
575a49b528ca28456141ffb204997cbc,2022-04-16,2022-04-17,BOS,LAX,K0DACAY,PT8H19M,0,False,False,False,412.09,466.60,9,2656,1650209400||1650224700,2022-04-17T11:30:00.000-04:00||2022-04-17T14:45:00.000-05:00,1650220680||1650239340,2022-04-17T13:38:00.000-05:00||2022-04-17T16:49:00.000-07:00,MSP||LAX,BOS||MSP,Sun Country Airlines||Sun Country Airlines,SY||SY,Boeing 737-800||Boeing 737-800,11280||14640,1122||1534,coach||coach
a046cada26f57e3e053db27f0ada8179,2022-04-16,2022-04-17,BOS,LAX,HA0QA0MQ,PT6H21M,0,False,False,True,450.23,498.60,1,2606,1650206040,2022-04-17T10:34:00.000-04:00,1650228900,2022-04-17T13:55:00.000-07:00,LAX,BOS,Delta,DL,Boeing 757-200,22860,2606,coach
fca67d09ebd14b33e2ec00fccacd2715,2022-04-16,2022-04-17,BOS,LAX,HA0QA0MQ,PT6H26M,0,False,False,True,450.23,498.60,4,2606,1650237600,2022-04-17T19:20:00.000-04:00,1650260760,2022-04-17T22:46:00.000-07:00,LAX,BOS,Delta,DL,Boeing 757-200,23160,2606,coach
068de0f220fef610b3cde22496eddd7a,2022-04-16,2022-04-17,BOS,LAX,HA0QA0MQ,PT8H19M,0,False,False,False,450.23,507.60,2,2656,1650220860||1650236520,2022-04-17T14:41:00.000-04:00||2022-04-17T18:02:00.000-05:00,1650232800||1650250800,2022-04-17T17:00:00.000-05:00||2022-04-17T20:00:00.000-07:00,MSP||LAX,BOS||MSP,Delta||Delta,DL||DL,Airbus A321||Boeing 757-200,11940||14280,1122||1534,coach||coach
f73935b21dda38ced97b92b7bcef6736,2022-04-16,2022-04-17,BOS,LAX,HA0QA0MQ,PT10H33M,0,False,False,False,450.23,507.60,1,2656,1650212820||1650236520,2022-04-17T12:27:00.000-04:00||2022-04-17T18:02:00.000-05:00,1650224640||1650250800,2022-04-17T14:44:00.000-05:00||2022-04-17T20:00:00.000-07:00,MSP||LAX,BOS||MSP,Delta||Delta,DL||DL,Airbus A320||Boeing 757-200,11820||14280,1122||1534,coach||coach
6d49d45e7d6228283207e0af27b6b35d,2022-04-16,2022-04-17,BOS,LAX,LH0OAVMN,PT15H27M,1,False,False,False,462.32,526.19,6,3037,1650236100||1650286800,2022-04-17T18:55:00.000-04:00||2022-04-18T06:00:00.000-07:00,1650260880||1650291720,2022-04-17T22:48:00.000-07:00||2022-04-18T07:22:00.000-07:00,SFO||LAX,BOS||SFO,Alaska Airlines||Delta,AS||DL,Boeing 737-900||Embraer 175 (Enhanced Winglets),24780||4920,2698||339,coach||coach
702f8e059e39621c0f740a41f89ab63b,2022-04-16,2022-04-17,BOS,LAX,LH0OAVMN,PT15H35M,1,False,False,False,462.32,526.19,7,3037,1650236100||1650286800,2022-04-17T18:55:00.000-04:00||2022-04-18T06:00:00.000-07:00,1650260880||1650292200,2022-04-17T22:48:00.000-07:00||2022-04-18T07:30:00.000-07:00,SFO||LAX,BOS||SFO,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Embraer 175,24780||5400,2698||339,coach||coach
0fa6f16e8c3067938e372375ee68b8e9,2022-04-16,2022-04-17,BOS,LAX,HA0OA0MQ,PT10H8M,0,False,False,False,480.00,539.60,1,2643,1650219000||1650232800,2022-04-17T14:10:00.000-04:00||2022-04-17T18:00:00.000-04:00,1650224100||1650255480,2022-04-17T15:35:00.000-04:00||2022-04-17T21:18:00.000-07:00,EWR||LAX,BOS||EWR,Delta||Alaska Airlines,DL||AS,Embraer 175||Boeing 737-900,5100||22680,185||2458,coach||coach
95590aa4e5765399150b3287bdc19541,2022-04-16,2022-04-17,BOS,LAX,HA0OA0MQ,PT12H34M,0,False,False,False,480.00,545.20,1,2643,1650219000||1650241740,2022-04-17T14:10:00.000-04:00||2022-04-17T20:29:00.000-04:00,1650224100||1650264240,2022-04-17T15:35:00.000-04:00||2022-04-17T23:44:00.000-07:00,EWR||LAX,BOS||EWR,Delta||Alaska Airlines,DL||AS,Embraer 175||Boeing 737-900,5100||22500,185||2458,coach||coach
f4fe8c61ae8edd218a521aa2a9aaa000,2022-04-16,2022-04-17,BOS,LAX,MA0OA0MQ,PT7H41M,0,False,False,False,524.65,587.60,2,2656,1650212820||1650226500,2022-04-17T12:27:00.000-04:00||2022-04-17T15:15:00.000-05:00,1650224640||1650240480,2022-04-17T14:44:00.000-05:00||2022-04-17T17:08:00.000-07:00,MSP||LAX,BOS||MSP,Delta||Delta,DL||DL,Airbus A320||Airbus A321,11820||13980,1122||1534,coach||coach
bebc1d53c5184d40aa5868019c65c631,2022-04-16,2022-04-17,BOS,LAX,MA0OA0MQ,PT9H14M,0,False,False,False,563.72,629.60,3,2643,1650231000||1650241740,2022-04-17T17:30:00.000-04:00||2022-04-17T20:29:00.000-04:00,1650236580||1650264240,2022-04-17T19:03:00.000-04:00||2022-04-17T23:44:00.000-07:00,EWR||LAX,BOS||EWR,Delta||Alaska Airlines,DL||AS,Embraer 175||Boeing 737-900,5580||22500,185||2458,coach||coach
12b26656a29a5b4d30ebc70544fc1d1e,2022-04-16,2022-04-17,BOS,LAX,Y0N,PT8H49M,0,False,False,False,881.86,971.60,1,2701,1650190500||1650201300,2022-04-17T06:15:00.000-04:00||2022-04-17T09:15:00.000-04:00,1650196980||1650222240,2022-04-17T08:03:00.000-04:00||2022-04-17T12:04:00.000-07:00,DCA||LAX,BOS||DCA,Delta||Alaska Airlines,DL||AS,Embraer 175||Boeing 737-800,6480||20940,406||2295,coach||coach
d547f66c28e9d9e7e09eb6e988ba2c5c,2022-04-16,2022-04-17,BOS,LAX,Y0N,PT6H21M,0,False,False,True,915.35,998.60,9,2606,1650223200,2022-04-17T15:20:00.000-04:00,1650246060,2022-04-17T18:41:00.000-07:00,LAX,BOS,Delta,DL,Boeing 757-200,22860,2606,coach
1be6c43f1c33ca26d311802fa9f476a0,2022-04-16,2022-04-17,BOS,LAX,I0ATZNJC,PT6H38M,0,False,False,True,983.26,1071.61,4,2606,1650190800,2022-04-17T06:20:00.000-04:00,1650214680,2022-04-17T09:58:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,23880,2606,business
804c18b7885d5c6f6ec7fc3c6a21da74,2022-04-16,2022-04-17,BOS,LAX,DH0ANE,PT6H23M,0,False,False,True,1024.19,1115.60,3,2606,1650205800,2022-04-17T10:30:00.000-04:00,1650228780,2022-04-17T13:53:00.000-07:00,LAX,BOS,JetBlue Airways,B6,Airbus A319-321,22980,2606,business
8632da7ae776337f7f5e1b4ea83e3866,2022-04-16,2022-04-17,BOS,LAX,RH0ANE,PT6H23M,0,False,False,True,1293.95,1405.60,3,2606,1650205800,2022-04-17T10:30:00.000-04:00,1650228780,2022-04-17T13:53:00.000-07:00,LAX,BOS,American Airlines,AA,Airbus A321,22980,2606,first
be7d525886bd35bb5db70a651bfc164b,2022-04-16,2022-04-17,BOS,LAX,A0ATZNFC,PT6H32M,0,False,False,True,2456.74,2655.60,2,2606,1650198300,2022-04-17T08:25:00.000-04:00,1650221820,2022-04-17T11:57:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,23520,2606,first
013eef54d9f045be7b5d522a6b79886d,2022-04-16,2022-04-17,LAX,BOS,H0DACAY,PT13H47M,1,False,False,False,202.78,247.19,9,2656,1650242700||1650282600,2022-04-17T17:45:00.000-07:00||2022-04-18T06:50:00.000-05:00,1650255300||1650292320,2022-04-17T23:15:00.000-05:00||2022-04-18T10:32:00.000-04:00,MSP||BOS,LAX||MSP,Sun Country Airlines||Sun Country Airlines,SY||SY,Boeing 737-800||Boeing 737-800,12600||9720,1534||1122,coach||coach
c8bb1d46f43bbb61361a617d456d360d,2022-04-16,2022-04-17,LAX,BOS,G0AZZNN1,PT6H58M,0,False,False,False,267.91,311.60,3,2643,1650202380||1650209640,2022-04-17T06:33:00.000-07:00||2022-04-17T08:34:00.000-07:00,1650207000||1650227460,2022-04-17T07:50:00.000-07:00||2022-04-17T16:31:00.000-04:00,PHX||BOS,ONT||PHX,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||,4620||17820,347||2296,coach||coach
6b4ac449d0f31b38a361d7c2ed21d734,2022-04-16,2022-04-17,LAX,BOS,WAA0PFEN,PT7H12M,0,False,False,False,267.91,311.60,9,2590,1650227220||1650239040,2022-04-17T13:27:00.000-07:00||2022-04-17T17:44:00.000-06:00,1650235140||1650253140,2022-04-17T16:39:00.000-06:00||2022-04-17T23:39:00.000-04:00,DEN||BOS,ONT||DEN,United||United,UA||UA,Boeing 737-800||Boeing 737-800,7920||14100,827||1763,coach||coach
d5b666226e1234637146732c71b86119,2022-04-16,2022-04-17,LAX,BOS,G0AZZNN1,PT7H24M,0,False,False,False,267.91,311.60,5,2643,1650215760||1650224760,2022-04-17T10:16:00.000-07:00||2022-04-17T12:46:00.000-07:00,1650219900||1650242400,2022-04-17T11:25:00.000-07:00||2022-04-17T20:40:00.000-04:00,PHX||BOS,ONT||PHX,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4140||17640,347||2296,coach||coach
e03ef400e118f879ca7541cb43d4fb23,2022-04-16,2022-04-17,LAX,BOS,LA0NA0BC,PT7H25M,1,True,False,False,267.91,311.60,9,2866,1650260100||1650277800,2022-04-17T22:35:00.000-07:00||2022-04-18T06:30:00.000-04:00,1650274440||1650286800,2022-04-18T05:34:00.000-04:00||2022-04-18T09:00:00.000-04:00,ATL||BOS,ONT||ATL,Delta||Delta,DL||DL,Airbus A321||Airbus A321,14340||9000,1919||947,coach||coach
30b14d4ced77347865c989cdd9a9f89c,2022-04-16,2022-04-17,LAX,BOS,G0AZZNN1,PT7H39M,0,False,False,False,267.91,311.60,1,2771,1650218460||1650232740,2022-04-17T11:01:00.000-07:00||2022-04-17T16:59:00.000-05:00,1650228900||1650246000,2022-04-17T15:55:00.000-05:00||2022-04-17T21:40:00.000-04:00,DFW||BOS,ONT||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,10440||13260,1215||1556,coach||coach
fc6c818b5bb0c6d2ca581305ee62f5ad,2022-04-16,2022-04-17,LAX,BOS,LA0NA0BC,PT7H39M,1,True,False,False,267.91,311.60,9,2674,1650228000||1650239160,2022-04-17T13:40:00.000-07:00||2022-04-17T17:46:00.000-06:00,1650234240||1650255540,2022-04-17T16:24:00.000-06:00||2022-04-18T00:19:00.000-04:00,SLC||BOS,ONT||SLC,Delta||Delta,DL||DL,Boeing 737-800||Boeing 737-900,6240||16380,574||2100,coach||coach
ca617a7ff23aad756644216fd4531275,2022-04-16,2022-04-17,LAX,BOS,G0AZZNN1,PT7H42M,0,False,False,False,267.91,311.60,3,2771,1650201840||1650216240,2022-04-17T06:24:00.000-07:00||2022-04-17T12:24:00.000-05:00,1650212400||1650229560,2022-04-17T11:20:00.000-05:00||2022-04-17T17:06:00.000-04:00,DFW||BOS,ONT||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,10560||13320,1215||1556,coach||coach
e284008e94b3daea69d373ee8177bce4,2022-04-16,2022-04-17,LAX,BOS,G0AZZNN1,PT7H54M,0,False,False,False,267.91,311.60,5,2771,1650225420||1650240600,2022-04-17T12:57:00.000-07:00||2022-04-17T19:10:00.000-05:00,1650235800||1650253860,2022-04-17T17:50:00.000-05:00||2022-04-17T23:51:00.000-04:00,DFW||BOS,ONT||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,10380||13260,1215||1556,coach||coach
0f23b220e8efeb4722b684360e31159f,2022-04-16,2022-04-17,LAX,BOS,LA0NA0BC,PT7H55M,0,True,False,False,267.91,311.60,9,2674,1650199500||1650211020,2022-04-17T05:45:00.000-07:00||2022-04-17T09:57:00.000-06:00,1650206040||1650228000,2022-04-17T08:34:00.000-06:00||2022-04-17T16:40:00.000-04:00,SLC||BOS,ONT||SLC,Delta||Delta,DL||DL,Boeing 737-800||Boeing 737-800,6540||16980,574||2100,coach||coach
ddbe0c442ac0d6407043c5adf04827d5,2022-04-16,2022-04-17,LAX,BOS,WAA0PFEN,PT8H13M,0,False,False,False,267.91,311.60,7,3049,1650200400||1650209100,2022-04-17T06:00:00.000-07:00||2022-04-17T08:25:00.000-07:00,1650205500||1650229980,2022-04-17T07:25:00.000-07:00||2022-04-17T17:13:00.000-04:00,SFO||BOS,ONT||SFO,United||United,UA||UA,Airbus A320||Boeing 737 MAX 9,5100||20880,351||2698,coach||coach
a826ddabc2a66cc9b25b53cfce8f9fd4,2022-04-16,2022-04-17,LAX,BOS,WAA0PFEN,PT8H32M,0,False,False,False,267.91,311.60,1,3049,1650217620||1650227100,2022-04-17T10:47:00.000-07:00||2022-04-17T13:25:00.000-07:00,1650223200||1650248340,2022-04-17T12:20:00.000-07:00||2022-04-17T22:19:00.000-04:00,SFO||BOS,ONT||SFO,United||United,UA||UA,Canadair Regional Jet||Boeing 737 MAX 9,5580||21240,351||2698,coach||coach
